Greek New Testament — Seed Data Processing Tracker,,,,,,,,,
#,Book,Book#,Chapter,Verses,Verse Range,Batch #,Status,Date Done,Notes
911,2 Thessalonians,53,Chapter 2,8,9–16,Batch 4,✅ Complete,2026-03-11,Generated 2ThessaloniansChapter2_v9-16.cs
912,2 Thessalonians,53,Chapter 2,1,17–17,Batch 5,✅ Complete,2026-03-11,Generated 2ThessaloniansChapter2_v17-17.cs
913,2 Thessalonians,53,Chapter 3,8,1–8,Batch 6,✅ Complete,2026-03-11,Generated 2ThessaloniansChapter3_v1-8.cs
914,2 Thessalonians,53,Chapter 3,8,9–16,Batch 7,✅ Complete,2026-03-11,Generated 2ThessaloniansChapter3_v9-16.cs
915,2 Thessalonians,53,Chapter 3,2,17–18,Batch 8,✅ Complete,2026-03-07,Generated 2ThessaloniansChapter3_v17-18.cs
916,1 Timothy,54,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-07,Generated 1TimothyChapter1_v1-8.cs
917,1 Timothy,54,Chapter 1,8,9–16,Batch 2,✅ Complete,2026-03-07,Generated 1TimothyChapter1_v9-16.cs
918,1 Timothy,54,Chapter 1,4,17–20,Batch 3,✅ Complete,2026-03-07,Generated 1TimothyChapter1_v17-20.cs
919,1 Timothy,54,Chapter 2,8,1–8,Batch 4,✅ Complete,2026-03-07,Generated 1TimothyChapter2_v1-8.cs
920,1 Timothy,54,Chapter 2,7,9–15,Batch 5,✅ Complete,2026-03-07,Generated 1TimothyChapter2_v9-15.cs
921,1 Timothy,54,Chapter 3,8,1–8,Batch 6,✅ Complete,2026-03-11,Generated 1TimothyChapter3_v1-8.cs
922,1 Timothy,54,Chapter 3,8,9–16,Batch 7,✅ Complete,2026-03-11,Generated 1TimothyChapter3_v9-16.cs
923,1 Timothy,54,Chapter 4,8,1–4,Batch 8,✅ Complete,2026-03-16,Generated 1TimothyChapter4_v1-4.cs
923,1 Timothy,54,Chapter 4,8,4–8,Batch 9,✅ Complete,2026-03-12,Generated 1TimothyChapter4_v4-8.cs
924,1 Timothy,54,Chapter 4,8,9–12,Batch 10,✅ Complete,2026-03-13,Generated 1TimothyChapter4_v9-12.cs
924,1 Timothy,54,Chapter 4,8,13–16,Batch 11,✅ Complete,2026-03-13,Generated 1TimothyChapter4_v13-16.cs
925,1 Timothy,54,Chapter 5,8,1–4,Batch 12,✅ Complete,2026-03-16,Generated 1TimothyChapter5_v1-4.cs
925,1 Timothy,54,Chapter 5,8,5–8,Batch 13,✅ Complete,2026-03-13,Generated 1TimothyChapter5_v5-8.cs
926,1 Timothy,54,Chapter 5,8,9–16,Batch 14,✅ Complete,2026-03-12,Generated 1TimothyChapter5_v9-16.cs
927,1 Timothy,54,Chapter 5,8,17–20,Batch 15,✅ Complete,2026-03-16,Generated 1TimothyChapter5_v17-20.cs
927,1 Timothy,54,Chapter 5,8,21–24,Batch 16,✅ Complete,2026-03-13,Generated 1TimothyChapter5_v21-24.cs
928,1 Timothy,54,Chapter 5,1,25–25,Batch 17,✅ Complete,2026-03-13,Generated 1TimothyChapter5_v25-25.cs
929,1 Timothy,54,Chapter 6,8,1–8,Batch 19,✅ Complete,2026-03-12,Generated 1TimothyChapter6_v1-8.cs
930,1 Timothy,54,Chapter 6,8,9–12,Batch 20,✅ Complete,2026-03-13,Generated 1TimothyChapter6_v9-12.cs
930,1 Timothy,54,Chapter 6,8,13–16,Batch 21,✅ Complete,2026-03-13,Generated 1TimothyChapter6_v13-16.cs
931,1 Timothy,54,Chapter 6,5,17–19,Batch 22,✅ Complete,2026-03-13,Generated 1TimothyChapter6_v17-19.cs
931,1 Timothy,54,Chapter 6,5,20–21,Batch 23,✅ Complete,2026-03-13,Generated 1TimothyChapter6_v20-21.cs
932,2 Timothy,55,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-07,Generated 2TimothyChapter1_v1-8.cs
933,2 Timothy,55,Chapter 1,8,9–16,Batch 2,✅ Complete,2026-03-16,Generated 2TimothyChapter1_v9-16.cs
934,2 Timothy,55,Chapter 1,2,17–18,Batch 3,✅ Complete,2026-03-12,Generated 2TimothyChapter1_v17-18.cs
935,2 Timothy,55,Chapter 2,8,1–8,Batch 4,✅ Complete,2026-03-13,Generated 2TimothyChapter2_v1-8.cs
936,2 Timothy,55,Chapter 2,8,9–16,Batch 5,✅ Complete,2026-03-13,Generated 2TimothyChapter2_v9-16.cs
937,2 Timothy,55,Chapter 2,8,17–24,Batch 6,✅ Complete,2026-03-13,Generated 2TimothyChapter2_v17-24.cs
938,2 Timothy,55,Chapter 2,2,25–26,Batch 7,✅ Complete,2026-03-13,Generated 2TimothyChapter2_v25-26.cs
939,2 Timothy,55,Chapter 3,8,1–8,Batch 8,✅ Complete,2026-03-16,Generated 2TimothyChapter3_v1-8.cs
940,2 Timothy,55,Chapter 3,8,9–16,Batch 9,✅ Complete,2026-03-10,Generated 2TimothyChapter3_v9-16.cs
941,2 Timothy,55,Chapter 3,1,17–17,Batch 10,✅ Complete,2026-03-10,Generated 2TimothyChapter3_v17-17.cs
942,2 Timothy,55,Chapter 4,8,1–8,Batch 11,✅ Complete,2026-03-13,Generated 2TimothyChapter4_v1-8.cs
943,2 Timothy,55,Chapter 4,8,9–16,Batch 12,✅ Complete,2026-03-13,Generated 2TimothyChapter4_v9-16.cs
944,2 Timothy,55,Chapter 4,6,17–22,Batch 13,✅ Complete,2026-03-13,Generated 2TimothyChapter4_v17-22.cs
945,Titus,56,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-13,Generated TitusChapter1_v1-8.cs
946,Titus,56,Chapter 1,8,9–16,Batch 2,✅ Complete,2026-03-13,Generated TitusChapter1_v9-16.cs
947,Titus,56,Chapter 2,8,1–8,Batch 3,✅ Complete,2026-03-13,Generated TitusChapter2_v1-8.cs
948,Titus,56,Chapter 2,7,9–15,Batch 4,✅ Complete,2026-03-13,Generated TitusChapter2_v9-15.cs
949,Titus,56,Chapter 3,8,1–8,Batch 5,✅ Complete,2026-03-13,Generated TitusChapter3_v1-8.cs
950,Titus,56,Chapter 3,7,9–15,Batch 6,✅ Complete,2026-03-13,Generated TitusChapter3_v9-15.cs
951,Philemon,57,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-13,Generated PhilemonChapter1_v1-8.cs
952,Philemon,57,Chapter 1,8,9–16,Batch 2,✅ Complete,2026-03-13,Generated PhilemonChapter1_v9-16.cs
953,Philemon,57,Chapter 1,8,17–24,Batch 3,✅ Complete,2026-03-13,Generated PhilemonChapter1_v17-24.cs
954,Philemon,57,Chapter 1,1,25–25,Batch 4,✅ Complete,2026-03-13,Generated PhilemonChapter1_v25-25.cs
955,Hebrews,58,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-13,Generated HebrewsChapter1_v1-8.cs
956,Hebrews,58,Chapter 1,6,9–14,Batch 2,✅ Complete,2026-03-13,Generated HebrewsChapter1_v9-14.cs
957,Hebrews,58,Chapter 2,8,1–4,Batch 3,✅ Complete,2026-03-16,Generated HebrewsChapter2_v1-4.cs
957,Hebrews,58,Chapter 2,8,5–8,Batch 3,✅ Complete,2026-03-16,Generated HebrewsChapter2_v5-8.cs
958,Hebrews,58,Chapter 2,8,9–16,Batch 4,✅ Complete,2026-03-16,Generated HebrewsChapter2_v9-16.cs
959,Hebrews,58,Chapter 2,2,17–18,Batch 5,✅ Complete,2026-03-13,Generated HebrewsChapter2_v17-18.cs
960,Hebrews,58,Chapter 3,8,1–8,Batch 6,✅ Complete,2026-03-13,Generated HebrewsChapter3_v1-8.cs
961,Hebrews,58,Chapter 3,8,9–16,Batch 7,✅ Complete,2026-03-09,Generated HebrewsChapter3_v9-16.cs
962,Hebrews,58,Chapter 3,3,17–19,Batch 8,✅ Complete,2026-03-09,Generated HebrewsChapter3_v17-19.cs
963,Hebrews,58,Chapter 4,8,1–8,Batch 9,✅ Complete,2026-03-09,Generated HebrewsChapter4_v1-8.cs
964,Hebrews,58,Chapter 4,8,9–16,Batch 10,✅ Complete,2026-03-16,Generated HebrewsChapter4_v9-16.cs
965,Hebrews,58,Chapter 5,8,1–8,Batch 11,✅ Complete,2026-03-16,Generated HebrewsChapter5_v1-8.cs
966,Hebrews,58,Chapter 5,6,9–14,Batch 12,✅ Complete,2026-03-09,Generated HebrewsChapter5_v9-14.cs
967,Hebrews,58,Chapter 6,8,1–8,Batch 13,✅ Complete,2026-03-09,Generated HebrewsChapter6_v1-8.cs
968,Hebrews,58,Chapter 6,8,9–16,Batch 14,✅ Complete,2026-03-16,Generated HebrewsChapter6_v9-16.cs
969,Hebrews,58,Chapter 6,4,17–20,Batch 15,✅ Complete,2026-03-09,Generated HebrewsChapter6_v17-20.cs
970,Hebrews,58,Chapter 7,8,1–8,Batch 16,✅ Complete,2026-03-09,Generated HebrewsChapter7_v1-8.cs
971,Hebrews,58,Chapter 7,8,9–16,Batch 17,✅ Complete,2026-03-09,Generated HebrewsChapter7_v9-16.cs
972,Hebrews,58,Chapter 7,8,17–24,Batch 18,✅ Complete,2026-03-09,Generated HebrewsChapter7_v17-24.cs
973,Hebrews,58,Chapter 7,4,25–28,Batch 19,✅ Complete,2026-03-09,Generated HebrewsChapter7_v25-28.cs
974,Hebrews,58,Chapter 8,8,1–8,Batch 20,✅ Complete,2026-03-09,Generated HebrewsChapter8_v1-8.cs
975,Hebrews,58,Chapter 8,5,9–13,Batch 21,✅ Complete,2026-03-09,Generated HebrewsChapter8_v9-13.cs
976,Hebrews,58,Chapter 9,8,1–8,Batch 22,✅ Complete,2026-03-09,Generated HebrewsChapter9_v1-8.cs
977,Hebrews,58,Chapter 9,8,9–11,Batch 23,✅ Complete,2026-03-16,Generated HebrewsChapter9_v9-11.cs
977,Hebrews,58,Chapter 9,8,12–16,Batch 23,✅ Complete,2026-03-16,Generated HebrewsChapter9_v12-16.cs
978,Hebrews,58,Chapter 9,8,17–24,Batch 24,✅ Complete,2026-03-09,Generated HebrewsChapter9_v17-24.cs
979,Hebrews,58,Chapter 9,4,25–28,Batch 25,✅ Complete,2026-03-16,Generated HebrewsChapter9_v25-28.cs
980,Hebrews,58,Chapter 10,8,1–8,Batch 26,✅ Complete,2026-03-16,Generated HebrewsChapter10_v1-8.cs
981,Hebrews,58,Chapter 10,8,9–16,Batch 27,✅ Complete,2026-03-09,Generated HebrewsChapter10_v9-16.cs
982,Hebrews,58,Chapter 10,8,17–20,Batch 28,✅ Complete,2026-03-17,Generated HebrewsChapter10_v17-20.cs
982,Hebrews,58,Chapter 10,8,21–24,Batch 28,✅ Complete,2026-03-16,Generated HebrewsChapter10_v21-24.cs
983,Hebrews,58,Chapter 10,8,25–32,Batch 29,✅ Complete,2026-03-09,Generated HebrewsChapter10_v25-32.cs
984,Hebrews,58,Chapter 10,7,33–39,Batch 30,✅ Complete,2026-03-09,Generated HebrewsChapter10_v33-39.cs
985,Hebrews,58,Chapter 11,8,1–8,Batch 31,✅ Complete,2026-03-09,Generated HebrewsChapter11_v1-8.cs
986,Hebrews,58,Chapter 11,8,9–16,Batch 32,✅ Complete,2026-03-09,Generated HebrewsChapter11_v9-16.cs
987,Hebrews,58,Chapter 11,8,17–24,Batch 33,✅ Complete,2026-03-16,Generated HebrewsChapter11_v17-24.cs
988,Hebrews,58,Chapter 11,8,25–32,Batch 34,✅ Complete,2026-03-09,Generated HebrewsChapter11_v25-32.cs
989,Hebrews,58,Chapter 11,8,33–40,Batch 35,✅ Complete,2026-03-09,Generated HebrewsChapter11_v33-40.cs
990,Hebrews,58,Chapter 12,8,1–8,Batch 36,✅ Complete,2026-03-09,Generated HebrewsChapter12_v1-8.cs
991,Hebrews,58,Chapter 12,8,9–16,Batch 37,✅ Complete,2026-03-09,Generated HebrewsChapter12_v9-16.cs
992,Hebrews,58,Chapter 12,8,17–24,Batch 38,✅ Complete,2026-03-09,Generated HebrewsChapter12_v17-24.cs
993,Hebrews,58,Chapter 12,5,25–29,Batch 39,✅ Complete,2026-03-09,Generated HebrewsChapter12_v25-29.cs
994,Hebrews,58,Chapter 13,8,1–8,Batch 40,✅ Complete,2026-03-09,Generated HebrewsChapter13_v1-8.cs
995,Hebrews,58,Chapter 13,8,9–16,Batch 41,✅ Complete,2026-03-09,Generated HebrewsChapter13_v9-16.cs
996,Hebrews,58,Chapter 13,8,17–24,Batch 42,✅ Complete,2026-03-09,Generated HebrewsChapter13_v17-24.cs
997,Hebrews,58,Chapter 13,1,25–25,Batch 43,✅ Complete,2026-03-09,Generated HebrewsChapter13_v25-25.cs
998,James,59,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-09,Generated JamesChapter1_v1-8.cs
999,James,59,Chapter 1,8,9–16,Batch 2,✅ Complete,2026-03-09,Generated JamesChapter1_v9-16.cs
1000,James,59,Chapter 1,8,17–20,Batch 3,✅ Complete,2026-03-16,Generated JamesChapter1_v17-20.cs
1000,James,59,Chapter 1,8,21–24,Batch 3,✅ Complete,2026-03-17,Generated JamesChapter1_v21-24.cs
1001,James,59,Chapter 1,3,25–27,Batch 4,✅ Complete,2026-03-09,Generated JamesChapter1_v25-27.cs
1002,James,59,Chapter 2,8,1–8,Batch 5,✅ Complete,2026-03-16,Generated JamesChapter2_v1-8.cs
1003,James,59,Chapter 2,8,9–16,Batch 6,✅ Complete,2026-03-09,Generated JamesChapter2_v9-16.cs
1004,James,59,Chapter 2,8,17–24,Batch 7,✅ Complete,2026-03-16,Generated JamesChapter2_v17-24.cs
1005,James,59,Chapter 2,2,25–26,Batch 8,✅ Complete,2026-03-09,Generated JamesChapter2_v25-26.cs
1006,James,59,Chapter 3,8,1–8,Batch 9,✅ Complete,2026-03-16,Generated JamesChapter3_v1-8.cs
1007,James,59,Chapter 3,8,9–16,Batch 10,✅ Complete,2026-03-13,Generated JamesChapter3_v9-16.cs
1008,James,59,Chapter 3,2,17–18,Batch 11,✅ Complete,2026-03-09,Generated JamesChapter3_v17-18.cs
1009,James,59,Chapter 4,8,1–8,Batch 12,✅ Complete,2026-03-09,Generated JamesChapter4_v1-8.cs
1010,James,59,Chapter 4,8,9–16,Batch 13,✅ Complete,2026-03-09,Generated JamesChapter4_v9-16.cs
1011,James,59,Chapter 4,1,17–17,Batch 14,✅ Complete,2026-03-16,Generated JamesChapter4_v17-17.cs
1012,James,59,Chapter 5,8,1–8,Batch 15,✅ Complete,2026-03-09,Generated JamesChapter5_v1-8.cs
1013,James,59,Chapter 5,8,9–16,Batch 16,✅ Complete,2026-03-16,Generated JamesChapter5_v9-16.cs
1014,James,59,Chapter 5,4,17–20,Batch 17,✅ Complete,2026-03-09,Generated JamesChapter5_v17-20.cs
1015,1 Peter,60,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-09,Generated 1PeterChapter1_v1-8.cs
1016,1 Peter,60,Chapter 1,8,9–11,Batch 2,✅ Complete,2026-03-16,Generated 1PeterChapter1_v9-11.cs
1016,1 Peter,60,Chapter 1,8,12–16,Batch 2,✅ Complete,2026-03-16,Generated 1PeterChapter1_v12-16.cs
1017,1 Peter,60,Chapter 1,8,17–24,Batch 3,✅ Complete,2026-03-09,Generated 1PeterChapter1_v17-24.cs
1018,1 Peter,60,Chapter 1,1,25–25,Batch 4,✅ Complete,2026-03-09,Generated 1PeterChapter1_v25-25.cs
1019,1 Peter,60,Chapter 2,8,1–8,Batch 5,✅ Complete,2026-03-09,Generated 1PeterChapter2_v1-8.cs
1020,1 Peter,60,Chapter 2,8,9–16,Batch 6,✅ Complete,2026-03-16,Generated 1PeterChapter2_v9-16.cs
1021,1 Peter,60,Chapter 2,8,17–24,Batch 7,✅ Complete,2026-03-09,Generated 1PeterChapter2_v17-24.cs
1022,1 Peter,60,Chapter 2,1,25–25,Batch 8,✅ Complete,2026-03-16,Generated 1PeterChapter2_v25-25.cs
1023,1 Peter,60,Chapter 3,8,1–8,Batch 9,✅ Complete,2026-03-09,Generated 1PeterChapter3_v1-8.cs
1024,1 Peter,60,Chapter 3,8,9–16,Batch 10,✅ Complete,2026-03-09,Generated 1PeterChapter3_v9-16.cs
1025,1 Peter,60,Chapter 3,6,17–22,Batch 11,✅ Complete,2026-03-09,Generated 1PeterChapter3_v17-22.cs
1026,1 Peter,60,Chapter 4,8,1–8,Batch 12,✅ Complete,2026-03-09,Generated 1PeterChapter4_v1-8.cs
1027,1 Peter,60,Chapter 4,8,9–16,Batch 13,✅ Complete,2026-03-09,Generated 1PeterChapter4_v9-16.cs
1028,1 Peter,60,Chapter 4,3,17–19,Batch 14,✅ Complete,2026-03-09,Generated 1PeterChapter4_v17-19.cs
1029,1 Peter,60,Chapter 5,8,1–8,Batch 15,✅ Complete,2026-03-09,Generated 1PeterChapter5_v1-8.cs
1030,1 Peter,60,Chapter 5,6,9–14,Batch 16,✅ Complete,2026-03-11,Generated 1PeterChapter5_v9-14.cs
1031,2 Peter,61,Chapter 1,8,1–8,Batch 1,✅ Complete,2026-03-09,Generated 2PeterChapter1_v1-8.cs
1032,2 Peter,61,Chapter 1,8,9–16,Batch 2,✅ Complete,2026-03-09,Generated 2PeterChapter1_v9-16.cs
1033,2 Peter,61,Chapter 1,5,17–21,Batch 3,✅ Complete,2026-03-16,Generated 2PeterChapter1_v17-21.cs
1034,2 Peter,61,Chapter 2,8,1–8,Batch 4,✅ Complete,2026-03-09,Generated 2PeterChapter2_v1-8.cs
1035,2 Peter,61,Chapter 2,8,9–16,Batch 5,✅ Complete,2026-03-16,Generated 2PeterChapter2_v9-16.cs
1036,2 Peter,61,Chapter 2,6,17–22,Batch 6,✅ Complete,2026-03-16,Generated 2PeterChapter2_v17-22.cs
1037,2 Peter,61,Chapter 3,8,1–8,Batch 7,✅ Complete,2026-03-09,Generated 2PeterChapter3_v1-8.cs
1038,2 Peter,61,Chapter 3,8,9–16,Batch 8,✅ Complete,2026-03-09,Generated 2PeterChapter3_v9-16.cs
1039,2 Peter,61,Chapter 3,2,17–18,Batch 9,✅ Complete,2026-03-09,Generated 2PeterChapter3_v17-18.cs
1040,1 John,62,Chapter 1,8,1–8,Batch 1,✅ Complete,,
1041,1 John,62,Chapter 1,2,9–10,Batch 2,✅ Complete,2026-03-02,Generated 1JohnChapter1_v9-10.cs
1042,1 John,62,Chapter 2,8,1–8,Batch 3,✅ Complete,,
1043,1 John,62,Chapter 2,4,9–12,Batch 4,✅ Complete,,
1043,1 John,62,Chapter 2,4,13–16,Batch 5,✅ Complete,,
1044,1 John,62,Chapter 2,4,17–20,Batch 6,✅ Complete,,
1044,1 John,62,Chapter 2,4,21–24,Batch 7,✅ Complete,,
1045,1 John,62,Chapter 2,5,25–29,Batch 8,✅ Complete,,
1046,1 John,62,Chapter 3,8,1–8,Batch 9,✅ Complete,,
1047,1 John,62,Chapter 3,8,9–16,Batch 10,✅ Complete,,
1048,1 John,62,Chapter 3,8,17–24,Batch 11,✅ Complete,,
1049,1 John,62,Chapter 4,8,1–8,Batch 12,✅ Complete,,
1050,1 John,62,Chapter 4,8,9–16,Batch 13,✅ Complete,,
1051,1 John,62,Chapter 4,5,17–21,Batch 14,✅ Complete,,
1052,1 John,62,Chapter 5,8,1–8,Batch 15,✅ Complete,,
1053,1 John,62,Chapter 5,8,9–16,Batch 16,✅ Complete,,
1054,1 John,62,Chapter 5,5,17–21,Batch 17,✅ Complete,,
1055,2 John,63,Chapter 1,8,1–8,Batch 1,✅ Complete,,
1056,2 John,63,Chapter 1,5,9–13,Batch 2, Pending,,
1057,3 John,64,Chapter 1,8,1–8,Batch 1,✅ Complete,,
1058,3 John,64,Chapter 1,6,9–14,Batch 2,✅ Complete,,
1059,Jude,65,Chapter 1,8,1–8,Batch 1,✅ Complete,,
1060,Jude,65,Chapter 1,8,9–16,Batch 2,✅ Complete,,
1061,Jude,65,Chapter 1,8,17–24,Batch 3,✅ Complete,,
1062,Jude,65,Chapter 1,1,25–25,Batch 4,✅ Complete,,
1063,Revelation,66,Chapter 1,8,1–8,Batch 1,✅ Complete,,
1064,Revelation,66,Chapter 1,8,9–16,Batch 2,✅ Complete,,
1065,Revelation,66,Chapter 1,4,17–20,Batch 3,✅ Complete,,
1066,Revelation,66,Chapter 2,8,1–8,Batch 4,✅ Complete,,
1067,Revelation,66,Chapter 2,8,9–16,Batch 5,✅ Complete,,
1068,Revelation,66,Chapter 2,8,17–24,Batch 6,✅ Complete,,
1069,Revelation,66,Chapter 2,5,25–29,Batch 7,✅ Complete,,
1070,Revelation,66,Chapter 3,8,1–8,Batch 8,✅ Complete,,
1071,Revelation,66,Chapter 3,8,9–16,Batch 9,✅ Complete,,
1072,Revelation,66,Chapter 3,6,17–22,Batch 10,✅ Complete,,
1073,Revelation,66,Chapter 4,8,1–8,Batch 11,✅ Complete,,
1074,Revelation,66,Chapter 4,3,9–11,Batch 12,✅ Complete,,
1075,Revelation,66,Chapter 5,8,1–8,Batch 13,✅ Complete,,
1076,Revelation,66,Chapter 5,6,9–14,Batch 14,✅ Complete,,
1077,Revelation,66,Chapter 6,8,1–8,Batch 15,✅ Complete,,
1078,Revelation,66,Chapter 6,8,9–16,Batch 16,✅ Complete,,
1079,Revelation,66,Chapter 6,1,17–17,Batch 17,✅ Complete,2026-03-02,Generated RevelationChapter6_v17-17.cs
1080,Revelation,66,Chapter 7,8,1–8,Batch 18,✅ Complete,,
1081,Revelation,66,Chapter 7,8,9–16,Batch 19,✅ Complete,,
1082,Revelation,66,Chapter 7,1,17–17,Batch 20,✅ Complete,,
1083,Revelation,66,Chapter 8,8,1–8,Batch 21,✅ Complete,,
1084,Revelation,66,Chapter 8,5,9–13,Batch 22,✅ Complete,,
1085,Revelation,66,Chapter 9,8,1–8,Batch 23,✅ Complete,,
1086,Revelation,66,Chapter 9,8,9–16,Batch 24,✅ Complete,,
1087,Revelation,66,Chapter 9,5,17–21,Batch 25,✅ Complete,,
1088,Revelation,66,Chapter 10,8,1–8,Batch 26,✅ Complete,,
1089,Revelation,66,Chapter 10,3,9–11,Batch 27,✅ Complete,,
1090,Revelation,66,Chapter 11,8,1–8,Batch 28,✅ Complete,,
1091,Revelation,66,Chapter 11,8,9–16,Batch 29,✅ Complete,,
1092,Revelation,66,Chapter 11,3,17–19,Batch 30,✅ Complete,,
1093,Revelation,66,Chapter 12,8,1–8,Batch 31,✅ Complete,,
1094,Revelation,66,Chapter 12,8,9–16,Batch 32,✅ Complete,,
1095,Revelation,66,Chapter 12,1,17–17,Batch 33,✅ Complete,,
1096,Revelation,66,Chapter 13,8,1–8,Batch 34,✅ Complete,,
1097,Revelation,66,Chapter 13,8,9–16,Batch 35,✅ Complete,2026-03-03,Generated RevelationChapter13_v9-16.cs
1098,Revelation,66,Chapter 13,2,17–18,Batch 36,✅ Complete,,
1099,Revelation,66,Chapter 14,8,1–8,Batch 37,✅ Complete,,
1100,Revelation,66,Chapter 14,8,9–16,Batch 38,✅ Complete,,
1101,Revelation,66,Chapter 14,4,17–20,Batch 39,✅ Complete,,
1102,Revelation,66,Chapter 15,8,1–8,Batch 40,✅ Complete,,
1103,Revelation,66,Chapter 16,8,1–8,Batch 41,✅ Complete,,
1104,Revelation,66,Chapter 16,8,9–16,Batch 42,✅ Complete,,
1105,Revelation,66,Chapter 16,5,17–21,Batch 43,✅ Complete,,
1106,Revelation,66,Chapter 17,8,1–8,Batch 44,✅ Complete,,
1107,Revelation,66,Chapter 17,8,9–16,Batch 45,✅ Complete,,
1108,Revelation,66,Chapter 17,2,17–18,Batch 46,✅ Complete,,
1109,Revelation,66,Chapter 18,8,1–8,Batch 47,✅ Complete,,
1110,Revelation,66,Chapter 18,8,9–16,Batch 48,✅ Complete,,
1111,Revelation,66,Chapter 18,8,17–24,Batch 49,✅ Complete,,
1112,Revelation,66,Chapter 19,8,1–8,Batch 50,✅ Complete,,
1113,Revelation,66,Chapter 19,8,9–16,Batch 51,✅ Complete,,
1114,Revelation,66,Chapter 19,5,17–21,Batch 52,✅ Complete,2026-03-02,Generated RevelationChapter19_v17-21.cs
1115,Revelation,66,Chapter 20,8,1–8,Batch 53,✅ Complete,,
1116,Revelation,66,Chapter 20,7,9–15,Batch 54,✅ Complete,,
1117,Revelation,66,Chapter 21,8,1–8,Batch 55,✅ Complete,,
1118,Revelation,66,Chapter 21,8,9–16,Batch 56,✅ Complete,,
1119,Revelation,66,Chapter 21,8,17–24,Batch 57,✅ Complete,,
1120,Revelation,66,Chapter 21,3,25–27,Batch 58,✅ Complete,,
1121,Revelation,66,Chapter 22,8,1–8,Batch 59,✅ Complete,,
1122,Revelation,66,Chapter 22,8,9–16,Batch 60,✅ Complete,,
1123,Revelation,66,Chapter 22,5,17–21,Batch 61,✅ Complete,,
,,,,,,,,,
Total NT Batches: 1123,,,,,,,,,
